235 m²
55 m²
1420 m²
1180 m²
1500 m²
200 m²
430 m²
360 m²
200 m²
109 m²
420 m²
66 m²
500 m²
2496 m²
117 m²
110 m²
110 m²
100 m²
98 m²
170 m²
2300 m²
820 m²
91 m²
4470 m²
10000 m²
54 m²
400 m²
138 m²
1070 m²
85 m²
352 m²
17500 m²
400 m²
123 m²
79 m²
90 m²
190 m²
5725 m²
320 m²
305 m²
150000 m²
79 m²
8250 m²
80 m²
21000 m²
230 m²
4182 m²
271 m²
60 m²
20000 m²
15000 m²
215 m²
117 m²
553 m²
75 m²
420 m²
1672 m²
2161 m²
152 m²
23375 m²
83 m²
86 m²
170 m²
220 m²
30000 m²
120 m²
60000 m²
125 m²
125 m²
78 m²
1577 m²
70 m²
73 m²
340 m²
84 m²
86 m²
3118 m²
968 m²
350 m²
150 m²
8486 m²
5000 m²
100 m²
100 m²
100 m²
760 m²
310 m²
80 m²
155 m²
179 m²
7642 m²
630 m²
2000 m²
55 m²
70 m²
93 m²
170 m²
240 m²
100 m²
7800 m²
94 m²
215 m²
137 m²
120 m²
175 m²
76 m²
1000 m²
400 m²
170 m²
147 m²
8600 m²
280 m²
280 m²
280 m²
163 m²
125 m²
13250 m²
47 m²
350 m²
30000 m²
7000 m²
210 m²
65 m²
160 m²
200 m²
3792 m²
126 m²
256 m²
82 m²
105 m²
105 m²
350 m²
180 m²
380 m²
690 m²
151 m²
30 m²
505 m²
286 m²
115 m²
500 m²
38 m²
450 m²
375 m²
4600 m²
5600 m²
27 m²
80 m²
73 m²
75 m²
75 m²
85 m²
350 m²
205 m²
140 m²
4500 m²
126 m²
220 m²
1075 m²
89 m²
2800 m²
1000 m²
4236 m²
811 m²
130 m²
85 m²
700 m²
98 m²
32 m²
55 m²
37 m²
204 m²
488 m²
340 m²
230 m²
180 m²
103 m²
166 m²
63 m²
345 m²
406 m²
57 m²
285 m²
286 m²
185 m²
185 m²
140 m²
2204 m²
132 m²
104 m²
89 m²
350 m²
449 m²
220 m²
220 m²
6500 m²
95 m²
118 m²
120 m²
237 m²
20677 m²
9119 m²
104 m²
104 m²
104 m²
104 m²
102 m²
104 m²
240 m²
200 m²
210 m²
4850 m²
2150 m²
18000 m²
100 m²
45 m²
68 m²
86 m²
180 m²
300 m²
1651 m²
240 m²
7000 m²
36000 m²
750 m²
45 m²
300 m²
55 m²
221 m²
75 m²
450 m²
98 m²
106 m²
100 m²
800 m²
800 m²
300 m²
1000 m²
160 m²
184 m²
2200 m²
120 m²
750 m²
4050 m²
75 m²
11100 m²
83 m²
580 m²
84 m²
1000 m²
1000 m²
5000 m²
83 m²
80 m²
212 m²
104 m²
130 m²
268 m²
432 m²
200 m²
262 m²
133 m²
396 m²
5700 m²
254 m²
53 m²
147 m²
900 m²
750 m²
2000 m²
600 m²
247 m²
1820 m²
40 m²
55 m²
110 m²
60 m²
626 m²
105 m²
75 m²
70 m²
4500 m²
700 m²
1000 m²
106 m²
137 m²
360 m²
133 m²
70 m²
800 m²
60 m²
86 m²
270 m²
220 m²
85 m²
60 m²
148 m²
1000 m²
500 m²
500 m²
300 m²
1100 m²
90 m²
133 m²
226 m²
6000 m²
4021 m²
150 m²
185 m²
61 m²
180 m²
94 m²
88 m²
68 m²
300 m²
607 m²
125 m²
153 m²
59 m²
48 m²
94 m²
4056 m²
40 m²
2000 m²
5500 m²
5000 m²
2000 m²
2000 m²
5500 m²
350 m²
4805 m²
400 m²
11228 m²
6250 m²
355 m²
360 m²
385 m²
70 m²
500 m²
170 m²
200 m²
84 m²
76 m²
2120 m²
152 m²
180 m²
1598 m²
760 m²
10000 m²
220 m²
200 m²
133 m²
100 m²
100 m²
79 m²
240 m²
400 m²
260 m²
1500 m²
2145 m²
113 m²
110 m²
130 m²
300 m²
140 m²
98 m²
63 m²
129 m²
670 m²
530 m²
380 m²
32680 m²
272 m²
90000 m²
95 m²
130 m²
320 m²
48 m²
186 m²
82 m²
820 m²
295 m²
115 m²
247 m²
410 m²
150 m²
400 m²
155 m²
210 m²
1409 m²
157 m²
160 m²
90000 m²
135 m²
115 m²
214 m²
202 m²
170 m²
304 m²
340 m²
2290 m²
170 m²
180 m²
155 m²
160 m²
207 m²
2050 m²
140 m²
110 m²
1340 m²
2335 m²
33 m²
47 m²
34 m²
45 m²
32 m²
44 m²
52 m²
84 m²
8200 m²
585 m²
97 m²
18000 m²
110 m²
176 m²
2396 m²
105 m²
245 m²
127 m²
300 m²
103 m²
71 m²
5770 m²
5331 m²
170 m²
140 m²
250 m²
160 m²
45 m²
185 m²
131 m²
75 m²
85 m²
220 m²
570 m²
25 m²
180 m²
235 m²
1154 m²
250 m²
400 m²
317 m²
100 m²
80 m²
220 m²
500 m²
45 m²
33 m²
200 m²
60 m²
40 m²
500 m²
200 m²
4300 m²
55 m²
83 m²
69 m²
375000 m²
88 m²
1482 m²
4344 m²
9000 m²
6000 m²
6000 m²
2190 m²
2190 m²
5495 m²
2206 m²
152 m²
3675 m²
210 m²
500 m²
300 m²
231 m²
300 m²
69 m²
220 m²
220 m²
440 m²
1000 m²
128 m²
162 m²
8800 m²
165 m²
144 m²
1577 m²
43 m²
4150 m²
2620 m²
48 m²
178 m²
251 m²
82 m²
2000 m²
990 m²
224 m²
240 m²
112 m²
245 m²
1100 m²
57 m²
72 m²
375 m²
210 m²
160 m²
123 m²
212 m²
199 m²
112 m²
160 m²
1440 m²
95 m²
600 m²
600 m²
30 m²
300 m²
1000 m²
24 m²
3900 m²
4892 m²
135 m²
134 m²
153 m²
146 m²
114 m²
122 m²
830 m²
520 m²
49 m²
500 m²
750 m²
120 m²
303 m²
2015 m²
958 m²
157 m²
114 m²
163 m²
196 m²
170 m²
105 m²
196 m²
170 m²
172 m²
653 m²
590 m²
5352 m²
4200 m²
3065 m²
2682 m²
3174 m²
14047 m²
3230 m²
3363 m²
6689 m²
3345 m²
18395 m²
8139 m²
3679 m²
9365 m²
2130 m²
936 m²
4739 m²
12374 m²
331 m²
22743 m²
9031 m²
26757 m²
529 m²
17643 m²
531 m²
560 m²
524 m²
550 m²
3345 m²
90 m²
150 m²
64 m²
96 m²
93 m²
315 m²
100 m²
4050 m²
1300 m²
2400 m²
2000 m²
6700 m²
2000 m²
147 m²
85 m²
250 m²
33 m²
4000 m²
862 m²
23000 m²
275 m²
180 m²
107 m²
1054 m²
40 m²
1355 m²
4000 m²
432 m²
800 m²
1120 m²
157 m²
77 m²
37 m²
8000 m²
52 m²
12700 m²
85 m²
60 m²
1630 m²
64 m²
350 m²
545 m²
378 m²
64 m²
236 m²
1280 m²
3110 m²
155 m²
14000 m²
155 m²
27200 m²
134 m²
180 m²
165 m²
3266 m²
62 m²
727 m²
75 m²
12400 m²
196 m²
184 m²
844 m²
250 m²
240 m²
200 m²
9911 m²
880 m²
120 m²
360 m²
500 m²
300 m²
8250 m²
310 m²
35 m²
116 m²
42000 m²
590 m²
79700 m²
58 m²
66 m²
55 m²
160 m²
75 m²
817 m²
15000 m²
220 m²
210 m²
120 m²
62 m²
62 m²
300 m²
128 m²
450 m²
120 m²
120 m²
120 m²
120 m²
120 m²
120 m²
90 m²
325 m²
321 m²
192 m²
90 m²
90 m²
90 m²
292 m²
4700 m²
90 m²
90 m²
90 m²
90 m²
864 m²
129 m²
1000 m²
2500 m²
14776 m²
118 m²
5256 m²
280 m²
300 m²
100 m²
150 m²
120 m²
80 m²
120 m²
500 m²
239 m²
248 m²
245 m²
200 m²
90 m²
5800 m²
100 m²
127 m²
170 m²
104 m²
900 m²
80 m²
80 m²
150 m²
150 m²
150 m²
150 m²
1300 m²
4550 m²
30 m²
220 m²
54000 m²
369 m²
120 m²
1004 m²
424 m²
10377 m²
300 m²
110 m²
30 m²
30 m²
25 m²
205 m²
250 m²
687 m²
132 m²
116 m²
140 m²
30 m²
1900 m²
1500 m²
380 m²
225 m²
93 m²
93 m²
45 m²
1000 m²
160 m²
160 m²
160 m²
195 m²
354 m²
180 m²
180 m²
75 m²
4400 m²
4400 m²
3646 m²
220 m²
600 m²
250 m²
104 m²
222 m²
100 m²
133 m²
100 m²
553 m²
553 m²
799 m²
546 m²
541 m²
334 m²
116 m²
510 m²
219 m²
200 m²
222 m²
222 m²
4790 m²
180 m²
90 m²
200 m²
222 m²
50 m²
220 m²
50 m²
35 m²
142 m²
294 m²
222 m²
220 m²
92 m²
642 m²
13569 m²
3137 m²
82 m²
124 m²
183 m²
48 m²
160 m²
8512 m²
32 m²
7600 m²
20 m²
115 m²
650 m²
480 m²
590 m²
95 m²
354 m²
594 m²
67 m²
108 m²
210 m²
118 m²
164 m²
237 m²
9900 m²
78 m²
962 m²
767 m²
1050 m²
1280 m²
129 m²
129 m²
106 m²
46 m²
106 m²
106 m²
46 m²
106 m²
76 m²
53 m²
53 m²
76 m²
80 m²
190 m²
335 m²
440 m²
60 m²
95 m²
160 m²
320 m²
180 m²
360 m²
22400 m²
200 m²
115 m²
100 m²
64 m²
124 m²
100 m²
98 m²
113 m²
73 m²
127 m²
1400 m²
1300 m²
1200 m²
3900 m²
37 m²
380 m²
541 m²
1612 m²
403 m²
403 m²
403 m²
403 m²
58 m²
200 m²
570 m²
180 m²
4500 m²
77 m²
700 m²
400 m²
30000 m²
3280 m²
4000 m²
700 m²
193 m²
900 m²
10034 m²
170 m²
25461 m²
730 m²
257 m²
479 m²
10710 m²
196 m²
368 m²
218 m²
278 m²
65 m²
130 m²
5800 m²
180 m²
1400 m²
88 m²
190 m²
351 m²
70 m²
500 m²
500 m²
500 m²
69 m²
98 m²
166 m²
610 m²
120 m²
